bank_txn_id,bank_date,evidence_category,category,override_applied,override_to_category,amount_cents,amount,debit_account,debit_reason,journal_entry_id
752,2024-12-09,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,22638,226.38,2000,clear_net_pay_payable,BANK_DEBIT_752
753,2024-12-09,UNCLASSIFIED,UNCLASSIFIED,0,,27981,279.81,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_753
754,2024-12-09,UNCLASSIFIED,UNCLASSIFIED,0,,3777,37.77,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_754
755,2024-12-09,REIMBURSEMENT,REIMBURSEMENT,0,,12034,120.34,2400,clear_due_to_shareholder,BANK_DEBIT_755
756,2024-12-09,UNCLASSIFIED,UNCLASSIFIED,0,,28348,283.48,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_756
757,2024-12-09,DUCKS_REVENUE_RETURN,DUCKS_REVENUE_RETURN,0,,49600,496.00,4900,contra_revenue_ducks_ticket_remit,BANK_DEBIT_757
742,2024-12-11,REIMBURSEMENT,REIMBURSEMENT,0,,1262,12.62,2400,clear_due_to_shareholder,BANK_DEBIT_742
743,2024-12-11,REIMBURSEMENT,REIMBURSEMENT,0,,1608,16.08,2400,clear_due_to_shareholder,BANK_DEBIT_743
744,2024-12-11,UNCLASSIFIED,UNCLASSIFIED,0,,11897,118.97,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_744
745,2024-12-11,UNCLASSIFIED,UNCLASSIFIED,0,,7579,75.79,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_745
740,2024-12-12,UNCLASSIFIED,UNCLASSIFIED,0,,68884,688.84,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_740
725,2024-12-16,REIMBURSEMENT,REIMBURSEMENT,0,,6209,62.09,2400,clear_due_to_shareholder,BANK_DEBIT_725
726,2024-12-16,UNCLASSIFIED,UNCLASSIFIED,0,,8335,83.35,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_726
727,2024-12-16,REIMBURSEMENT,REIMBURSEMENT,0,,2125,21.25,2400,clear_due_to_shareholder,BANK_DEBIT_727
728,2024-12-16,REIMBURSEMENT,REIMBURSEMENT,0,,6000,60.00,2400,clear_due_to_shareholder,BANK_DEBIT_728
729,2024-12-16,UNCLASSIFIED,UNCLASSIFIED,0,,3051,30.51,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_729
730,2024-12-16,REIMBURSEMENT,REIMBURSEMENT,0,,4365,43.65,2400,clear_due_to_shareholder,BANK_DEBIT_730
731,2024-12-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,64234,642.34,2000,clear_net_pay_payable,BANK_DEBIT_731
732,2024-12-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,23853,238.53,2000,clear_net_pay_payable,BANK_DEBIT_732
733,2024-12-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,38085,380.85,2000,clear_net_pay_payable,BANK_DEBIT_733
734,2024-12-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,42864,428.64,2000,clear_net_pay_payable,BANK_DEBIT_734
735,2024-12-16,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,30990,309.90,2000,clear_net_pay_payable,BANK_DEBIT_735
712,2024-12-20,REIMBURSEMENT,REIMBURSEMENT,0,,40000,400.00,2400,clear_due_to_shareholder,BANK_DEBIT_712
713,2024-12-20,UNCLASSIFIED,UNCLASSIFIED,0,,215203,2152.03,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_713
714,2024-12-20,UNCLASSIFIED,UNCLASSIFIED,0,,40000,400.00,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_714
715,2024-12-20,REIMBURSEMENT,REIMBURSEMENT,0,,1221,12.21,2410,clear_due_to_shareholder,BANK_DEBIT_715
716,2024-12-20,REIMBURSEMENT,REIMBURSEMENT,0,,40000,400.00,2410,clear_due_to_shareholder,BANK_DEBIT_716
717,2024-12-20,REIMBURSEMENT,REIMBURSEMENT,0,,23000,230.00,2410,clear_due_to_shareholder,BANK_DEBIT_717
718,2024-12-20,SHAREHOLDER_PAYROLL,SHAREHOLDER_PAYROLL,0,,150000,1500.00,2000,clear_net_pay_payable_shareholder_payroll,BANK_DEBIT_718
708,2024-12-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,18272,182.72,2000,clear_net_pay_payable,BANK_DEBIT_708
709,2024-12-23,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14236,142.36,2000,clear_net_pay_payable,BANK_DEBIT_709
702,2024-12-30,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,38850,388.50,2000,clear_net_pay_payable,BANK_DEBIT_702
703,2024-12-30,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7319,73.19,2000,clear_net_pay_payable,BANK_DEBIT_703
697,2024-12-31,SHAREHOLDER_PAYROLL,SHAREHOLDER_PAYROLL,0,,150000,1500.00,2000,clear_net_pay_payable_shareholder_payroll,BANK_DEBIT_697
698,2024-12-31,UNCLASSIFIED,UNCLASSIFIED,0,,6395,63.95,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_698
699,2024-12-31,UNCLASSIFIED,UNCLASSIFIED,0,,1724,17.24,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_699
700,2024-12-31,REIMBURSEMENT,REIMBURSEMENT,0,,33091,330.91,2400,clear_due_to_shareholder,BANK_DEBIT_700
688,2025-01-06,OWNER_DRAW,DIVIDEND,1,DIVIDEND,500000,5000.00,3400,dividend_paid,BANK_DEBIT_688
689,2025-01-06,BANK_FEE,BANK_FEE,0,,200,2.00,6000,bank_fees,BANK_DEBIT_689
690,2025-01-06,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,24923,249.23,2000,clear_net_pay_payable,BANK_DEBIT_690
691,2025-01-06,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,19622,196.22,2000,clear_net_pay_payable,BANK_DEBIT_691
671,2025-01-08,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,9390,93.90,2000,clear_net_pay_payable,BANK_DEBIT_671
672,2025-01-08,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,5045,50.45,2000,clear_net_pay_payable,BANK_DEBIT_672
673,2025-01-08,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6144,61.44,2000,clear_net_pay_payable,BANK_DEBIT_673
674,2025-01-08,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,23095,230.95,2000,clear_net_pay_payable,BANK_DEBIT_674
675,2025-01-08,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,53430,534.30,2000,clear_net_pay_payable,BANK_DEBIT_675
676,2025-01-08,OWNER_DRAW,SHAREHOLDER_PAYROLL,1,SHAREHOLDER_PAYROLL,100000,1000.00,2000,clear_net_pay_payable_shareholder_payroll,BANK_DEBIT_676
677,2025-01-08,UNCLASSIFIED,UNCLASSIFIED,0,,10840,108.40,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_677
678,2025-01-08,UNCLASSIFIED,UNCLASSIFIED,0,,5586,55.86,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_678
679,2025-01-08,UNCLASSIFIED,UNCLASSIFIED,0,,69166,691.66,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_679
680,2025-01-08,UNCLASSIFIED,UNCLASSIFIED,0,,4816,48.16,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_680
681,2025-01-08,UNCLASSIFIED,UNCLASSIFIED,0,,7622,76.22,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_681
682,2025-01-08,REIMBURSEMENT,REIMBURSEMENT,0,,4944,49.44,2400,clear_due_to_shareholder,BANK_DEBIT_682
683,2025-01-08,REIMBURSEMENT,REIMBURSEMENT,0,,18285,182.85,2410,clear_due_to_shareholder,BANK_DEBIT_683
684,2025-01-08,REIMBURSEMENT,REIMBURSEMENT,0,,7152,71.52,2410,clear_due_to_shareholder,BANK_DEBIT_684
668,2025-01-09,REIMBURSEMENT,REIMBURSEMENT,0,,7748,77.48,2400,clear_due_to_shareholder,BANK_DEBIT_668
660,2025-01-13,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17315,173.15,2000,clear_net_pay_payable,BANK_DEBIT_660
661,2025-01-13,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,24235,242.35,2000,clear_net_pay_payable,BANK_DEBIT_661
662,2025-01-13,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,27614,276.14,2000,clear_net_pay_payable,BANK_DEBIT_662
663,2025-01-13,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,36692,366.92,2000,clear_net_pay_payable,BANK_DEBIT_663
664,2025-01-13,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,43145,431.45,2000,clear_net_pay_payable,BANK_DEBIT_664
644,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,2921,29.21,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_644
645,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,1440,14.40,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_645
646,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,40710,407.10,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_646
647,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,9008,90.08,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_647
648,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,241547,2415.47,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_648
649,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,3600,36.00,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_649
650,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,12929,129.29,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_650
651,2025-01-16,REIMBURSEMENT,REIMBURSEMENT,0,,12940,129.40,2400,clear_due_to_shareholder,BANK_DEBIT_651
652,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,64289,642.89,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_652
653,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,33747,337.47,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_653
654,2025-01-16,UNCLASSIFIED,UNCLASSIFIED,0,,34067,340.67,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_654
641,2025-01-17,CHANGE_FLOAT,CHANGE_FLOAT,0,,50000,500.00,1070,cash_float,BANK_DEBIT_641
632,2025-01-20,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7552,75.52,2000,clear_net_pay_payable,BANK_DEBIT_632
633,2025-01-20,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7552,75.52,2000,clear_net_pay_payable,BANK_DEBIT_633
634,2025-01-20,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,22881,228.81,2000,clear_net_pay_payable,BANK_DEBIT_634
635,2025-01-20,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,20162,201.62,2000,clear_net_pay_payable,BANK_DEBIT_635
636,2025-01-20,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,34837,348.37,2000,clear_net_pay_payable,BANK_DEBIT_636
637,2025-01-20,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,38825,388.25,2000,clear_net_pay_payable,BANK_DEBIT_637
639,2025-01-20,DUCKS_REVENUE_RETURN,DUCKS_REVENUE_RETURN,0,,21800,218.00,4900,contra_revenue_ducks_ticket_remit,BANK_DEBIT_639
604,2025-01-27,REIMBURSEMENT,REIMBURSEMENT,0,,11811,118.11,2400,clear_due_to_shareholder,BANK_DEBIT_604
605,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,7970,79.70,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_605
606,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,7691,76.91,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_606
607,2025-01-27,REIMBURSEMENT,REIMBURSEMENT,0,,6959,69.59,2400,clear_due_to_shareholder,BANK_DEBIT_607
608,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,4218,42.18,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_608
609,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,6000,60.00,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_609
610,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,12189,121.89,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_610
611,2025-01-27,REIMBURSEMENT,REIMBURSEMENT,0,,16601,166.01,2410,clear_due_to_shareholder,BANK_DEBIT_611
612,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,40000,400.00,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_612
613,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,2800,28.00,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_613
614,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,18503,185.03,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_614
615,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,14615,146.15,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_615
616,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,22883,228.83,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_616
617,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,9090,90.90,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_617
618,2025-01-27,UNCLASSIFIED,UNCLASSIFIED,0,,1640,16.40,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_618
619,2025-01-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7207,72.07,2000,clear_net_pay_payable,BANK_DEBIT_619
620,2025-01-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7207,72.07,2000,clear_net_pay_payable,BANK_DEBIT_620
621,2025-01-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,16956,169.56,2000,clear_net_pay_payable,BANK_DEBIT_621
622,2025-01-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,31965,319.65,2000,clear_net_pay_payable,BANK_DEBIT_622
623,2025-01-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,40244,402.44,2000,clear_net_pay_payable,BANK_DEBIT_623
624,2025-01-27,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,37062,370.62,2000,clear_net_pay_payable,BANK_DEBIT_624
592,2025-02-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,5197,51.97,2000,clear_net_pay_payable,BANK_DEBIT_592
593,2025-02-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,5630,56.30,2000,clear_net_pay_payable,BANK_DEBIT_593
594,2025-02-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,25198,251.98,2000,clear_net_pay_payable,BANK_DEBIT_594
595,2025-02-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,32814,328.14,2000,clear_net_pay_payable,BANK_DEBIT_595
571,2025-02-10,REIMBURSEMENT,REIMBURSEMENT,0,,8011,80.11,2400,clear_due_to_shareholder,BANK_DEBIT_571
572,2025-02-10,REIMBURSEMENT,REIMBURSEMENT,0,,3889,38.89,2400,clear_due_to_shareholder,BANK_DEBIT_572
573,2025-02-10,REIMBURSEMENT,REIMBURSEMENT,0,,4296,42.96,2400,clear_due_to_shareholder,BANK_DEBIT_573
574,2025-02-10,REIMBURSEMENT,REIMBURSEMENT,0,,23446,234.46,2400,clear_due_to_shareholder,BANK_DEBIT_574
575,2025-02-10,REIMBURSEMENT,REIMBURSEMENT,0,,7748,77.48,2400,clear_due_to_shareholder,BANK_DEBIT_575
576,2025-02-10,UNCLASSIFIED,UNCLASSIFIED,0,,4074,40.74,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_576
577,2025-02-10,UNCLASSIFIED,UNCLASSIFIED,0,,3679,36.79,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_577
578,2025-02-10,UNCLASSIFIED,UNCLASSIFIED,0,,7222,72.22,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_578
579,2025-02-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,6901,69.01,2000,clear_net_pay_payable,BANK_DEBIT_579
580,2025-02-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,17000,170.00,2000,clear_net_pay_payable,BANK_DEBIT_580
581,2025-02-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,22456,224.56,2000,clear_net_pay_payable,BANK_DEBIT_581
582,2025-02-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,37537,375.37,2000,clear_net_pay_payable,BANK_DEBIT_582
583,2025-02-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,43022,430.22,2000,clear_net_pay_payable,BANK_DEBIT_583
555,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,60167,601.67,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_555
556,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,32965,329.65,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_556
557,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,439125,4391.25,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_557
558,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,231434,2314.34,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_558
559,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,15541,155.41,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_559
560,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,2101,21.01,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_560
561,2025-02-12,REIMBURSEMENT,REIMBURSEMENT,0,,7942,79.42,2400,clear_due_to_shareholder,BANK_DEBIT_561
562,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,103368,1033.68,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_562
563,2025-02-12,REIMBURSEMENT,REIMBURSEMENT,0,,14652,146.52,2400,clear_due_to_shareholder,BANK_DEBIT_563
564,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,11904,119.04,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_564
565,2025-02-12,UNCLASSIFIED,UNCLASSIFIED,0,,1169,11.69,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_565
566,2025-02-12,REIMBURSEMENT,REIMBURSEMENT,0,,8550,85.50,2400,clear_due_to_shareholder,BANK_DEBIT_566
546,2025-02-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,27727,277.27,2000,clear_net_pay_payable,BANK_DEBIT_546
547,2025-02-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,24562,245.62,2000,clear_net_pay_payable,BANK_DEBIT_547
548,2025-02-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,35730,357.30,2000,clear_net_pay_payable,BANK_DEBIT_548
549,2025-02-18,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,47274,472.74,2000,clear_net_pay_payable,BANK_DEBIT_549
533,2025-02-24,BANK_FEE,BANK_FEE,0,,500,5.00,6000,bank_fees,BANK_DEBIT_533
535,2025-02-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,8780,87.80,2000,clear_net_pay_payable,BANK_DEBIT_535
536,2025-02-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14988,149.88,2000,clear_net_pay_payable,BANK_DEBIT_536
537,2025-02-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14465,144.65,2000,clear_net_pay_payable,BANK_DEBIT_537
538,2025-02-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,29902,299.02,2000,clear_net_pay_payable,BANK_DEBIT_538
539,2025-02-24,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,29018,290.18,2000,clear_net_pay_payable,BANK_DEBIT_539
540,2025-02-24,DEPOSIT_CORRECTION,DEPOSIT_CORRECTION,0,,507000,5070.00,4000,contra_cash_deposit,BANK_DEBIT_540
515,2025-02-27,REIMBURSEMENT,REIMBURSEMENT,0,,109518,1095.18,2410,clear_due_to_shareholder,BANK_DEBIT_515
516,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,63228,632.28,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_516
518,2025-02-27,REIMBURSEMENT,REIMBURSEMENT,0,,13726,137.26,2400,clear_due_to_shareholder,BANK_DEBIT_518
519,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,195820,1958.20,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_519
520,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,19324,193.24,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_520
521,2025-02-27,REIMBURSEMENT,REIMBURSEMENT,0,,5997,59.97,2400,clear_due_to_shareholder,BANK_DEBIT_521
522,2025-02-27,REIMBURSEMENT,REIMBURSEMENT,0,,6301,63.01,2400,clear_due_to_shareholder,BANK_DEBIT_522
523,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,2625,26.25,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_523
524,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,4927,49.27,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_524
525,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,12986,129.86,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_525
526,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,1561,15.61,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_526
527,2025-02-27,REIMBURSEMENT,REIMBURSEMENT,0,,7364,73.64,2400,clear_due_to_shareholder,BANK_DEBIT_527
528,2025-02-27,UNCLASSIFIED,UNCLASSIFIED,0,,28200,282.00,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_528
505,2025-03-03,BANK_FEE,BANK_FEE,0,,200,2.00,6000,bank_fees,BANK_DEBIT_505
506,2025-03-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,7945,79.45,2000,clear_net_pay_payable,BANK_DEBIT_506
507,2025-03-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,18844,188.44,2000,clear_net_pay_payable,BANK_DEBIT_507
508,2025-03-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,20101,201.01,2000,clear_net_pay_payable,BANK_DEBIT_508
509,2025-03-03,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,34855,348.55,2000,clear_net_pay_payable,BANK_DEBIT_509
501,2025-03-05,UNCLASSIFIED,UNCLASSIFIED,0,,41283,412.83,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_501
489,2025-03-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,18169,181.69,2000,clear_net_pay_payable,BANK_DEBIT_489
491,2025-03-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,20840,208.40,2000,clear_net_pay_payable,BANK_DEBIT_491
492,2025-03-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,9944,99.44,2000,clear_net_pay_payable,BANK_DEBIT_492
493,2025-03-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,20840,208.40,2000,clear_net_pay_payable,BANK_DEBIT_493
494,2025-03-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,34224,342.24,2000,clear_net_pay_payable,BANK_DEBIT_494
495,2025-03-10,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,38575,385.75,2000,clear_net_pay_payable,BANK_DEBIT_495
482,2025-03-14,SHAREHOLDER_PAYROLL,SHAREHOLDER_PAYROLL,0,,125000,1250.00,2000,clear_net_pay_payable_shareholder_payroll,BANK_DEBIT_482
483,2025-03-14,CHANGE_FLOAT,CHANGE_FLOAT,0,,50000,500.00,1070,cash_float,BANK_DEBIT_483
459,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,5862,58.62,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_459
460,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,3792,37.92,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_460
461,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,1954,19.54,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_461
462,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,19545,195.45,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_462
464,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,11086,110.86,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_464
465,2025-03-17,REIMBURSEMENT,REIMBURSEMENT,0,,7145,71.45,2400,clear_due_to_shareholder,BANK_DEBIT_465
466,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,8008,80.08,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_466
467,2025-03-17,REIMBURSEMENT,REIMBURSEMENT,0,,12967,129.67,2400,clear_due_to_shareholder,BANK_DEBIT_467
468,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,186991,1869.91,2410,cc_payment_clear_due_to_shareholder:154,BANK_DEBIT_468
469,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,2760,27.60,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_469
470,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,2181,21.81,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_470
471,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,6617,66.17,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_471
472,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,30531,305.31,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_472
473,2025-03-17,REIMBURSEMENT,REIMBURSEMENT,0,,5033,50.33,2400,clear_due_to_shareholder,BANK_DEBIT_473
474,2025-03-17,REIMBURSEMENT,REIMBURSEMENT,0,,27224,272.24,2400,clear_due_to_shareholder,BANK_DEBIT_474
475,2025-03-17,UNCLASSIFIED,UNCLASSIFIED,0,,4495,44.95,2410,cc_payment_clear_due_to_shareholder:318,BANK_DEBIT_475
476,2025-03-17,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,8138,81.38,2000,clear_net_pay_payable,BANK_DEBIT_476
477,2025-03-17,EMPLOYEE_PAYROLL,EMPLOYEE_PAYROLL,0,,14799,147.99,2000,clear_net_pay_payable,BANK_DEBIT_477
