fy,vendor_key,wave_bill_id,source_row,invoice_date,vendor_raw,invoice_number,net_amount,tax_amount,account_code,amount,method,profile_id
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5011,1.85,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5012,5.87,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5013,42.50,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5014,9.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5015,2.10,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5016,1.27,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5017,1.68,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5018,0.57,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5021,18.60,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5023,4.27,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5031,4.51,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5032,106.19,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5033,2.68,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5034,19.84,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5035,2.23,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5039,2.05,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5099,24.35,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5100,2.08,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5202,0.57,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5204,1.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5205,1.62,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5206,1.90,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,5209,7.27,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,6300,4.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,9000,3.65,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,451,452,2024-10-28,Costco - Bill,,454.13,25.19,9100,43.16,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,2210,110.63,TAX_ITC,
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5001,73.15,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5002,16.71,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5004,267.51,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5005,10.09,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5006,81.17,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5007,22.30,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5008,4.60,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5011,6.36,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5012,20.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5013,146.19,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5014,31.70,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5015,7.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5016,4.37,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5017,5.78,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5018,1.96,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5021,63.98,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5023,14.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5031,15.52,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5032,365.31,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5033,9.24,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5034,68.27,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5035,7.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5039,7.05,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5099,83.76,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5100,7.14,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5202,1.96,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5204,4.15,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5205,5.58,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5206,6.54,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,5209,25.02,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,6300,16.07,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,9000,12.56,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,454,455,2024-10-30,Costco - Bill,,1562.26,110.63,9100,148.46,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,2210,110.41,TAX_ITC,
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5001,78.53,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5002,17.94,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5004,287.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5005,10.83,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5006,87.15,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5007,23.95,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5008,4.93,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5011,6.82,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5012,21.70,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5013,156.96,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5014,34.04,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5015,7.74,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5016,4.69,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5017,6.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5018,2.11,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5021,68.70,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5023,15.75,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5031,16.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5032,392.22,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5033,9.91,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5034,73.30,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5035,8.24,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5039,7.57,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5099,89.93,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5100,7.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5202,2.11,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5204,4.45,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5205,5.99,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5206,7.03,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,5209,26.87,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,6300,17.25,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,9000,13.48,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,477,478,2024-11-13,Costco - Bill,,1677.35,110.41,9100,159.40,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,2210,32.84,TAX_ITC,
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5001,10.25,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5002,2.34,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5004,37.49,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5005,1.41,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5006,11.37,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5007,3.13,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5008,0.64,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5011,0.89,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5012,2.83,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5013,20.49,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5014,4.44,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5015,1.01,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5016,0.61,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5017,0.81,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5018,0.27,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5021,8.97,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5023,2.06,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5031,2.18,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5032,51.19,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5033,1.29,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5034,9.57,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5035,1.08,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5039,0.99,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5099,11.74,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5100,1.00,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5202,0.27,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5204,0.58,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5205,0.78,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5206,0.92,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,5209,3.51,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,6300,2.25,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,9000,1.76,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,482,483,2024-11-18,Costco - Bill,,218.92,32.84,9100,20.80,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,2210,37.15,TAX_ITC,
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5001,28.92,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5002,6.61,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5004,105.75,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5005,3.99,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5006,32.09,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5007,8.82,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5008,1.82,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5011,2.51,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5012,7.99,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5013,57.79,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5014,12.53,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5015,2.85,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5016,1.73,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5017,2.28,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5018,0.78,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5021,25.29,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5023,5.80,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5031,6.14,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5032,144.41,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5033,3.65,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5034,26.99,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5035,3.03,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5039,2.79,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5099,33.11,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5100,2.82,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5202,0.78,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5204,1.64,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5205,2.20,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5206,2.59,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,5209,9.89,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,6300,6.35,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,9000,4.96,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,486,487,2024-11-22,Costco - Bill,,617.59,37.15,9100,58.69,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,2210,3.22,TAX_ITC,
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5001,1.00,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5002,0.23,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5004,3.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5005,0.14,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5006,1.11,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5007,0.30,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5008,0.06,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5011,0.09,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5012,0.28,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5013,2.01,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5014,0.43,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5015,0.10,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5016,0.06,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5017,0.08,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5018,0.03,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5021,0.88,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5023,0.20,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5031,0.21,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5032,5.01,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5033,0.13,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5034,0.94,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5035,0.10,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5039,0.10,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5099,1.15,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5100,0.10,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5202,0.03,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5204,0.06,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5205,0.08,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5206,0.09,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,5209,0.34,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,6300,0.22,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,9000,0.17,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,488,489,2024-11-22,Costco - Bill,,21.44,3.22,9100,2.04,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,2210,13.79,TAX_ITC,
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5001,4.83,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5002,1.10,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5004,17.66,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5005,0.67,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5006,5.36,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5007,1.47,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5008,0.30,VENDOR_PROFILE_ESTIMATE,31
FY2025,COSTCO,495,496,2024-11-24,Costco - Bill,,103.16,13.79,5011,0.42,VENDOR_PROFILE_ESTIMATE,31
